hour_number,session_length_hours,total_number_of_orders,DA_price,Ask_mean_price,Ask_price_std,Bid_mean_price,Bid_price_std,Anomaly,Anomaly_score
3,13.754230277777776,785,52.98,63.70822929936307,8.728828500329874,53.56477707006369,10.388992100770976,1,0.12484491975322493
4,14.757717222222222,903,53.36,71.25771871539314,10.132553950369813,60.03416389811738,8.228088266602198,1,0.13352658997371541
5,15.748233055555556,1815,53.61,110.11204407713498,17.064365585382106,87.91651239669422,16.386594657438245,1,0.1469372756463702
6,16.75603472222222,7551,57.22,135.2976413720037,7.629232257146725,104.97548536617666,9.22710498675364,1,0.0948773714638082
7,17.74071027777778,18506,69.64,139.95398843618284,28.751631059040385,90.29668053604236,15.100190328575929,1,0.011881059667284588
8,18.750636944444445,13667,105.76,191.0361308260774,42.99152333668327,94.09218482476038,14.530208712359505,1,0.023145589359651275
9,19.758441111111114,5828,115.5,139.2681434454358,41.35043761693969,111.34269217570348,6.045992442918894,1,0.13623670437836582
10,20.756442777777774,5594,124.47,110.0706685734716,11.2768419278388,101.47724526278157,9.901880912309307,1,0.14469716162076612
11,21.744915555555558,8005,124.61,165.93393129294188,48.17473105054018,100.00752154903184,5.812522081417679,1,0.08659405398434394
12,22.74939944444445,9724,117.38,161.80603249691487,50.61679097062064,104.63198992184287,9.973730803443978,1,0.0795886211274105
13,23.687111666666667,8615,115.62,180.3685664538596,51.35798138360676,114.20011027278002,8.301983875315006,1,0.08278652507639622
14,24.70883777777778,7407,124.47,66.00253813959768,8.744407838281887,58.89761441879303,7.67226236312806,1,0.11501710683813365
15,25.75654055555556,42413,132.25,160.16020606889398,36.82733649443741,70.24002640699786,7.2210473670452275,-1,-0.01652746864657184
16,26.757640277777774,32504,66.91,157.80147181885303,38.8655422641313,69.43449237016983,7.237977501334256,-1,-0.012958434399098606
17,27.752018888888887,12737,90.12,133.9701413205621,39.42451924213846,56.108691214571714,6.317595506012308,1,0.05248259684192663
18,28.757391944444446,5234,90.01,77.96024646541842,38.025714618526,52.28309514711501,8.662245276331639,1,0.13491950342920667
19,29.75751083333333,1948,66.3,93.66707905544146,30.085014555612485,73.1030595482546,14.593830604503369,1,0.1315140053916774
20,30.75735277777778,1555,61.98,113.21636012861735,54.67862032097047,69.76042443729904,11.555928231743849,1,0.10879536498945319
21,31.755846944444443,1214,114.19,65.87598846787479,18.54743907108196,56.61176276771005,11.33729118147791,1,0.09373801476895871
22,8.774258333333334,1316,102.54,43.69267477203648,10.95283190926207,31.56565349544073,6.362467640590553,1,0.0818917097090619
23,9.77784638888889,1383,87.62,60.40776572668113,19.557379980951342,46.93890093998554,4.474178135965395,1,0.08952594426070237
0,10.777789444444444,2686,43.61,55.3441325390916,6.0900819125531855,48.70149664929262,4.2728937762240005,1,0.0836073891652444
1,11.7643075,4362,58.78,54.95259284731775,3.834347974860596,47.4503255387437,10.761241515237112,1,0.10134169645304436
2,12.762313888888889,6390,59.06,55.44213458528952,3.9731218509883592,48.85832081377151,4.240778209841169,1,0.08680813132742166
3,13.771799166666666,7136,61.59,56.30948991031391,4.074474330663609,44.76117432735426,15.321785618140604,1,0.0863115182035547
4,14.775285277777778,8880,60.96,70.18817454954954,8.623684818445865,62.52280518018018,8.258152984233167,1,0.07047939587694457
5,15.76165861111111,1193,62.08,96.8070410729254,12.380392075053054,83.74953897736798,16.13379726328918,1,0.14492770569085406
6,16.740436666666668,1210,69.59,99.8695867768595,15.855778003838887,87.61595041322313,16.416157082702323,1,0.14906204453140592
7,17.7742975,1249,67.87,106.13540432345876,19.13827455810873,90.51361088871096,21.480843862772343,1,0.1505703237041074
8,18.777115277777774,761,69.41,127.02540078843629,15.26029509711393,114.34649145860708,17.932072081087245,1,0.1399807090309193
9,19.766918333333333,931,70.47,106.05817400644467,15.633835194817726,90.18099892588616,14.659166590570772,1,0.15166146057829794
10,20.73722722222222,911,70.5,86.129462129528,14.33783963972792,78.61293084522504,14.440206715007076,1,0.15592638344987347
11,21.7457,1575,74.21,100.60190476190476,11.205205035007866,90.5441841269841,14.014449412284486,1,0.15952277487434907
12,22.600779166666666,1090,74.17,96.17632110091743,11.256687853871547,84.59635779816513,15.512095995304666,1,0.1562339046994073
13,23.44721333333333,3059,72.06,103.4359365805819,4.304994528606642,89.62200719189276,7.34682587584023,1,0.1599608206578586
14,24.7447375,3061,69.88,118.46227049983666,10.837861058659408,97.8667004246978,7.655827001905223,1,0.15719524956948966
15,25.725570277777777,3692,97.62,150.98305525460452,11.995005078220332,132.5255119176598,9.956783505547426,1,0.14214540582002383
16,26.76385472222222,4312,109.99,164.31856215213355,16.565946006214173,152.65742810760668,15.807969864758734,1,0.12357290537079729
17,27.62981388888889,4031,139.48,159.25406598858845,13.742190795346064,147.97679732076406,17.331400340283786,1,0.11961845154384548
18,28.75744333333333,3213,150.95,140.04225334578277,15.372489243969897,128.3293837535014,8.945144260813914,1,0.1237883767778466
19,29.67786,1787,150.99,122.3141018466704,8.048827317277372,111.92674874090652,6.006937171523787,1,0.12331328481862519
20,30.77773138888889,1352,130.72,122.86824704142012,12.44949129146848,105.94676035502958,13.092140392314631,1,0.12367390861225147
21,31.7767725,948,116.2,109.59588607594937,10.325970230407256,92.61271097046412,14.021383809799834,1,0.10707458136331394
22,7.998367222222222,1162,112.51,118.50877796901894,37.2628184312098,96.05704819277108,4.416172023912793,1,0.08253415842314182
23,8.990572777777778,1226,94.84,124.59589722675368,42.11495527150489,96.9171859706362,4.322222311199125,1,0.08842921362079098
0,9.859142777777777,2309,104.56,131.47651797314856,44.98389143612175,96.2293676916414,9.299748572774645,1,0.11099547539072124
1,10.994723055555555,2120,97.33,126.53130188679243,45.93206098198979,93.2237924528302,7.739974950013888,1,0.12568207020741734
2,11.984578611111113,1984,95.11,122.15837197580646,35.975585618384585,97.32749495967742,5.5037827568288815,1,0.1365157495352337
3,12.970690833333334,2544,95.0,115.1757822327044,27.62980042040611,100.98316823899373,2.7863358422617472,1,0.13872672377986933
4,13.912461666666667,3061,99.15,206.47600457366872,151.33326144923137,122.32617118588698,5.864643599663834,1,0.10633528950875526
5,15.0158275,1982,104.58,237.2737537840565,960.6815005753148,134.58710898082745,5.542111471549387,1,0.012781843713589258
6,15.70965111111111,2669,122.4,155.3527988010491,12.325346280810434,148.78292244286249,5.428057205330694,1,0.12529646034642317
7,16.863541666666666,4943,139.4,156.94455189156383,19.27017926170684,142.2284078494841,7.500282694925517,1,0.12140218133557729
8,17.98373638888889,1316,154.55,119.6247188449848,9.558177849319334,110.50795592705168,19.177231894070864,1,0.12483447664130398
9,19.35488888888889,1330,152.7,112.23296992481204,6.898427120801236,105.2390902255639,9.098365227405765,1,0.12365073309879421
10,19.91005055555556,4271,111.39,122.005958791852,9.63348334315743,117.46434324514163,7.217124777535755,1,0.15154211762581432
11,20.99988,4249,111.51,107.12540833137209,8.423480314087712,100.72531183807956,6.433322550044652,1,0.15794829117140557
12,21.93411472222222,4844,122.39,100.77986787778696,5.681654806949448,94.82162262592897,6.136649573173243,1,0.14656009194514097
13,22.835242500000003,3526,109.8,109.17898752127056,14.750687031822151,101.08101247872943,8.75777620151786,1,0.16151505211392542
14,23.88883555555556,5889,101.57,117.46429954151807,22.63077303965148,106.43654440482256,8.348459184211663,1,0.14770190207484551
15,24.985154444444444,6395,107.2,131.56183893666926,37.24290688266301,116.16868960125096,4.661174749981853,1,0.13760637227175293
16,25.995534444444445,2810,113.16,139.00315658362987,13.519550698384482,129.9545978647687,6.014139427161369,1,0.14466257035801883
17,26.98077055555556,3162,125.96,138.60700822264388,12.174255226453026,126.9137191650854,11.217615238382304,1,0.14440769846188561
18,27.985024166666665,3534,139.82,112.07271363893604,12.91758900533628,95.74200056593097,13.22987720574682,1,0.13835693157882273
19,29.00011305555556,3572,140.54,92.29611142217244,10.995706342181876,84.72639977603582,8.388312469301765,1,0.13275228757527546
20,29.95571305555556,2635,120.89,91.70349146110055,15.39074495188884,81.09993168880456,8.870316169961972,1,0.13306325710960204
21,30.88511861111111,4651,100.05,83.40370672973555,9.852917951027148,72.90210492367234,14.645060005257433,1,0.11522282432771408
22,8.570919166666666,1512,96.84,85.17941798941798,12.388265718952846,76.05397486772486,7.240944668317753,1,0.10470833864183388
23,9.579623055555556,1363,93.7,81.46454878943507,15.47369160898316,70.7900146735143,3.674610371196868,1,0.09772057338900336
0,10.486880833333334,2636,75.02,90.14344461305008,18.721114787057303,72.44002655538695,5.258822564234593,1,0.10726669464082306
1,11.515815277777778,2951,68.61,80.31255167739748,17.207444761368517,65.57356489325652,5.858248060476407,1,0.1257556834907277
2,12.567207777777776,2564,64.59,81.95187597503902,17.228712454591054,60.59575663026522,19.61910353259305,1,0.12979998675991028
3,13.518758055555557,3299,55.0,85.71950287966051,17.720266540485063,69.73829948469233,7.070545390312356,1,0.13719931172724587
4,14.567778333333331,1864,58.73,85.64135729613733,18.724670521350717,69.30160944206008,12.851652925423728,1,0.14426567698968468
5,15.579605277777777,3576,60.26,78.6025,15.49888473903352,58.93101789709173,22.854812519451126,1,0.1408700099213389
6,16.578657777777778,2434,64.82,94.91596959737058,11.603477697750042,81.3727855382087,14.814622628149822,1,0.1555010076359254
7,17.555415,6236,74.0,111.20096375881975,21.32852463779409,93.50159878127003,4.057574325653666,1,0.1339828716641664
8,18.53425027777778,4873,89.35,113.98815719269444,22.24740040463793,88.95912374307409,7.094509275148558,1,0.1498887107825732
9,19.576975555555556,4175,89.5,90.45383952095808,21.196591616468943,71.70612694610779,9.22330258415438,1,0.15834275039975682
10,20.54959388888889,3261,87.01,80.66282428702851,19.141890751982505,62.33721251149954,15.262826977667794,1,0.16152877915265812
11,21.53984388888889,2895,69.79,76.87207944732296,20.31443342088028,59.75491882556131,12.351041815047164,1,0.1619134702801472
12,22.55599861111111,3173,69.86,78.83320201701859,20.606423034114357,63.14883075953356,10.377823102471492,1,0.16249345783057628
13,23.486544444444444,3991,67.9,93.28827612127289,22.7582850921542,70.80878476572288,13.6686295100583,1,0.16066159842062033
14,24.559079444444446,2474,73.27,106.78495957962812,17.131187801482756,88.62217865804365,13.364189663754262,1,0.16112759203153476
15,25.53053333333333,4724,78.14,135.84350973751057,19.57479416903859,117.7811134631668,12.97547951937885,1,0.15028193488071395
16,26.54575611111111,2452,87.66,169.84845840130507,28.7574912864256,130.04173327895597,12.18366224403356,1,0.14302049090367097
17,27.487368055555557,4244,123.32,115.51885956644676,14.73202587550296,102.2954029217719,11.67191104230363,1,0.14949880031264107
18,28.49649,3660,145.39,102.3566475409836,18.022878489510035,74.75147540983608,10.597887123738708,1,0.13111123296306293
19,29.490745,9625,92.38,90.711412987013,19.562147913869055,67.31492571428572,6.179232949427989,1,0.08228921614053503
20,30.5586875,10442,68.79,67.35791898103811,12.138214833763032,61.15611472897913,4.204034560629835,1,0.0491052760381005
21,31.577561666666664,8265,61.91,60.108722323049,18.323350228989185,47.86707803992741,6.8860374019109125,1,0.04658094715052741
22,7.932361388888889,2552,58.54,38.11479623824451,6.187663752202997,20.522065047021943,39.92039426373653,1,0.04001412636477619
23,8.967163611111111,3392,47.48,24.66450766509434,5.900040680270031,15.621270636792454,23.172877080971983,1,0.049092627450317616
0,9.975474166666666,781,14.05,26.221357234314983,7.020254630612075,12.970768245838668,24.01203895001936,1,0.06223820128990776
1,10.987053333333334,698,0.96,11.14352435530086,7.099831340580264,-13.162994269340976,136.27371657350008,-1,-0.02737050124962237
2,11.985280555555557,1205,0.01,8.483734439834025,8.32669656847016,-9.51516182572614,32.16843296328703,1,0.07042179657351666
3,12.992486666666666,754,-0.24,8.403063660477454,7.726889891004545,-3.113832891246685,13.456624558899692,1,0.0888979824427667
4,13.932692222222222,2165,-0.28,7.636872979214782,9.457387842875434,-4.343182448036951,20.441798042157757,1,0.09929786294993281
5,14.925485555555555,1221,-0.39,6.915937755937755,12.324106300563864,-20.022588042588044,38.43785245896552,1,0.07612702186641884
6,15.919701388888887,1751,-0.36,2.4208794974300405,8.653824464051354,-37.19607652769846,46.04751071259054,1,0.06840466196105316
7,16.861765,346,-0.07,12.038554913294798,6.33303994990721,1.9841329479768783,26.09559156449829,1,0.0901444417376277
8,17.978417222222223,2417,0.01,12.86891601158461,5.297441433844509,5.696495655771618,13.481942685204444,1,0.11443973920444439
9,18.93000222222222,2236,0.0,10.00919946332737,6.742781370595574,2.240603756708408,2.328124984625948,1,0.10821751009109848
10,19.92637611111111,2656,-0.21,18.937842620481927,7.426181919746234,7.124627259036144,9.7838947996422,1,0.12511001397115323
11,20.92742722222222,882,-0.08,9.065487528344672,8.311908175981673,-3.674795918367348,27.329711331588403,1,0.11200470667533824
12,21.882562222222223,4979,0.0,12.973932516569594,5.362811183787297,6.863358104036956,8.38351310461139,1,0.11574546722021883
13,22.191014722222224,3675,0.61,21.464380952380957,6.679804218302111,13.630005442176868,11.734151131472442,1,0.130332353244771
14,21.9964125,4264,10.03,43.25573170731708,17.307112176975718,17.85595450281426,45.02502292764851,1,0.10620776455343961
15,21.69542361111111,5575,40.03,70.71437668161435,10.0816728355681,65.4863461883408,10.471864397850265,1,0.14044912579660884
16,22.81126888888889,3994,76.92,74.89526289434151,12.079133454319186,71.43341261892839,11.659025477195224,1,0.1575949729629071
17,23.85507055555556,3067,83.9,70.76922073687642,14.04130434595266,65.913818063254,13.259359982036417,1,0.15216871473657817
18,26.98614333333333,2499,76.98,60.39834333733494,12.084063063417998,55.26165266106442,11.826213441727631,1,0.1419181047642657
19,27.78098972222222,2940,67.37,54.02961904761904,11.461515308434386,50.067404761904754,11.119867112804997,1,0.13626983176704138
20,29.08174861111111,1898,62.16,42.138024236037936,11.88912819606464,38.18841412012644,10.161467262921493,1,0.12063700843695763
21,28.050124166666667,3936,54.02,45.44767276422765,39.13018974590887,31.668579776422764,15.151003416902665,1,0.1104942675055074
22,26.035644722222223,2524,51.94,25.017377179080825,27.56759050316493,17.84675118858954,6.328683144598652,1,0.09793084913689515
23,7.697125000000001,847,38.47,23.981995277449823,12.31451796188334,14.695112160566705,3.354205110011797,1,0.03857539855016212
0,8.944339444444445,1838,18.02,16.683770402611536,6.689284200855896,5.76075081610446,16.058563324594548,1,0.05961409029243858
1,9.361178055555555,2717,12.22,14.21096797938903,4.710041561897985,5.096595509753404,12.864356060503887,1,0.06813600613678844
2,10.818721111111111,3233,11.5,16.053380760903185,5.046181183672857,13.031419733993191,4.994701567147967,1,0.08663626328330248
3,11.898678888888888,2984,11.22,23.73315013404826,4.188069785062379,-2084.9449128686324,3975.896943936013,-1,-0.1251708408531168
4,12.74037638888889,1082,14.78,35.38649722735675,5.31107660580774,31.43916820702404,5.070185462197505,1,0.10374294511778165
5,14.00841,3347,25.16,86.86130863459815,15.840064211058438,71.79009859575739,5.403721594730824,1,0.12651844070322527
6,15.015740555555556,3144,80.29,84.3140648854962,39.42574427892804,63.02386132315522,10.164014850233514,1,0.15070092532587337
